23,25,7,39,25,23,39,8,3,78,7,8,78,7,25,25,25,8,38,25,7,38,3,8,38,38,23,38,3,8,78,7,25,39,38,8,8,23,38,38,23,38,78,78,23,78,8,78,3,39,8,38,78,23,3,23,78,38,25,8,3,78,25,8,8,25,8,3,3,38,7,7,7,8,7,3,8,78,39,25,39,39,38,78,78,3,38,23,23,38,25,25,78,8,8,7,39,39,3,23,39,7,3,23,3,39,39,25,39,38,8,23,39,39,7,23,3,38,23,23,23,39,7,7,39,8,78,3
39,38,8,3,25,39,23,78,8,25,23,38,38,8,25,78,3,3,7,25,78,7,8,8,3,25,3,78,78,38,23,25,38,8,25,23,25,38,3,25,25,78,3,39,38,78,38,38,23,39,7,8,25,8,38,39,23,38,3,3,39,7,38,7,7,3,25,39,38,39,38,3,39,38,39,7,38,23,25,8,25,8,23,3,3,7,78,78,3,25,38,78,23,38,39,38,7,3,23,7,78,7,38,39,39,7,3,7,78,23,39,8,8,39,23,39,25,25,78,23,39,23,23,3,8,39,8,7
38,78,78,8,8,3,7,25,7,39,25,25,7,25,3,8,38,23,8,38,23,7,3,8,25,38,3,38,23,8,8,38,39,3,8,8,25,23,7,8,78,39,38,25,25,25,78,38,23,39,7,38,23,25,78,23,78,3,23,8,7,38,78,25,3,8,8,78,7,8,23,8,7,78,78,25,39,3,8,3,25,23,38,38,78,78,8,78,25,78,38,3,23,25,25,3,38,38,8,7,78,25,25,39,25,39,38,25,23,7,39,7,78,78,7,23,3,3,78,8,8,78,3,8,23,78,78,23
23,38,3,7,25,3,39,7,78,78,78,38,39,78,39,25,3,7,39,25,39,39,39,8,78,39,39,3,25,23,7,8,25,78,78,23,3,8,25,25,8,39,23,39,25,78,38,8,23,3,8,8,39,3,78,8,7,39,39,3,7,8,8,3,7,39,78,39,78,39,7,78,7,39,25,3,39,38,39,23,38,39,38,78,3,8,25,25,25,39,7,23,23,7,8,39,25,25,78,38,78,25,38,8,3,8,39,8,8,8,8,39,25,8,3,7,3,23,23,78,39,3,3,23,25,3,7,3
25,39,3,39,23,23,8,8,78,78,7,39,7,8,78,23,3,23,25,8,39,38,8,7,39,7,39,38,25,23,3,38,39,3,8,38,7,78,39,8,39,38,23,23,38,7,78,3,23,38,8,78,25,3,7,38,8,7,38,3,3,38,25,38,7,25,38,39,23,25,23,23,3,8,38,8,78,23,78,8,23,3,8,38,3,25,3,39,8,23,7,25,38,3,39,25,7,8,23,8,3,8,8,38,39,39,38,23,7,3,39,23,78,39,39,38,23,78,7,7,38,25,8,7,78,7,7,8
8,23,7,78,7,7,3,78,23,39,3,25,38,39,78,3,23,38,78,23,7,7,25,25,23,7,25,38,39,8,7,7,38,23,23,7,25,25,25,25,23,38,39,7,8,23,78,7,38,3,38,25,39,78,3,7,7,3,25,3,8,38,38,3,78,78,78,39,3,7,7,8,3,8,3,25,38,3,7,78,38,39,23,23,7,39,23,23,7,3,8,7,39,3,23,7,38,7,39,39,3,39,38,8,38,78,38,25,38,39,7,78,78,39,23,3,23,78,39,25,23,8,78,38,8,25,78,38
3,38,25,7,3,25,23,38,39,39,38,7,78,23,25,38,8,8,25,38,23,39,78,25,25,25,39,78,23,8,25,3,39,25,39,25,39,8,78,25,23,78,38,25,23,23,25,78,23,23,23,39,7,25,39,23,8,23,23,3,38,25,78,7,78,38,23,7,7,39,7,3,78,3,38,3,3,23,39,7,8,3,39,7,38,38,3,8,7,39,7,39,23,3,23,7,38,78,7,25,3,8,39,8,39,25,38,3,38,39,38,78,78,3,39,23,8,3,8,25,8,7,39,23,23,38,38,39
7,8,25,7,3,25,25,7,38,8,39,7,39,39,8,3,39,25,8,39,8,25,8,8,3,39,7,25,7,23,3,7,25,38,39,39,3,23,78,3,25,7,25,23,38,38,7,8,23,8,25,78,78,23,78,8,7,7,39,38,8,39,7,23,8,3,39,39,39,39,25,39,39,3,39,39,25,7,3,38,38,3,38,23,23,8,7,39,23,78,23,38,3,39,78,38,25,78,39,39,8,3,25,8,7,7,25,78,8,7,7,78,39,38,7,8,7,38,3,39,25,8,23,38,38,78,78,25
3,23,38,23,39,39,3,25,23,23,23,38,3,38,3,39,23,8,39,25,38,25,78,78,3,78,8,3,39,7,38,38,23,3,3,23,3,39,23,78,23,23,8,7,3,38,78,23,25,39,7,25,7,8,3,3,25,8,39,39,38,39,7,7,39,23,3,25,3,38,3,7,23,25,23,78,23,3,8,39,23,7,7,25,3,25,39,8,3,7,7,38,8,8,3,7,3,25,78,8,25,8,78,38,23,25,23,78,38,7,8,3,39,38,25,25,3,7,3,25,25,38,25,38,38,39,25,23
38,8,7,38,25,7,25,8,78,78,7,23,78,23,8,23,8,38,7,38,39,38,39,38,39,39,78,38,78,8,38,23,23,39,38,38,39,78,23,78,3,23,25,38,78,3,38,8,3,7,3,39,25,25,3,39,39,25,8,78,7,7,23,78,7,3,39,3,7,39,8,78,78,25,78,23,25,3,78,7,78,39,23,8,3,7,25,3,25,39,25,3,23,8,38,7,25,38,7,39,78,25,78,8,25,7,8,39,3,38,23,3,3,8,38,39,3,8,25,25,8,8,78,7,3,25,25,39
25,39,3,23,78,8,7,25,39,78,78,39,39,7,78,25,38,8,25,25,7,25,38,8,25,78,78,39,8,25,25,23,23,25,39,25,8,39,39,7,23,78,25,39,23,38,78,23,38,78,7,23,39,25,3,25,7,78,25,7,39,25,39,25,23,3,38,8,39,3,23,38,8,7,8,8,23,38,7,39,23,39,78,38,78,78,3,39,7,38,3,23,78,78,39,38,7,7,7,8,3,25,25,78,7,25,78,39,25,3,8,23,25,39,39,78,3,7,39,7,25,39,38,7,78,25,23,25
25,23,8,78,8,7,23,25,3,38,39,3,25,78,78,25,78,39,8,78,23,38,78,39,78,3,38,25,39,3,8,8,38,7,7,23,78,23,23,23,25,8,7,3,25,3,38,78,38,39,78,38,23,3,7,39,39,25,23,78,38,25,78,78,3,7,3,23,39,25,25,8,7,23,25,3,3,39,7,8,8,25,8,8,39,8,3,39,25,7,23,25,7,7,38,7,39,39,7,39,25,7,38,39,23,78,39,25,23,7,8,3,25,8,39,23,3,25,78,38,23,78,38,7,7,39,39,25
23,38,78,25,39,3,38,25,3,8,38,38,39,25,78,38,8,23,23,25,3,38,23,25,23,25,3,8,23,78,25,23,78,25,39,38,8,23,23,39,23,3,23,23,8,38,7,39,8,39,8,3,78,78,23,78,78,38,38,3,78,38,78,8,8,78,8,8,78,25,8,39,8,23,3,25,7,23,7,39,23,8,38,39,39,7,8,78,39,7,8,38,8,38,3,8,39,8,39,39,23,23,39,3,39,39,25,23,7,38,25,78,39,39,25,78,8,23,25,23,3,39,23,7,78,3,23,78
7,7,38,39,8,78,39,39,39,23,78,8,7,39,25,39,25,3,38,39,23,78,25,23,39,25,39,23,25,78,39,3,23,38,25,7,23,39,8,38,23,78,8,8,39,3,8,38,39,38,23,39,23,8,25,3,7,38,25,39,8,78,39,78,8,3,7,7,25,39,78,39,38,25,7,38,8,7,7,3,38,3,25,38,3,38,3,8,25,23,3,7,23,23,78,39,38,39,23,78,78,7,78,25,25,78,39,23,25,8,38,39,39,3,78,39,3,38,39,8,39,78,25,23,38,23,78,23
23,3,7,7,23,25,25,78,7,7,38,3,8,23,25,23,38,8,7,23,25,78,7,7,3,25,78,25,78,39,23,8,23,78,39,8,78,7,39,39,78,25,25,23,7,8,38,3,78,78,38,23,25,23,3,78,23,3,3,7,38,38,39,7,7,8,23,38,39,8,39,3,7,39,39,23,25,25,78,8,3,25,25,38,8,38,3,7,78,25,23,23,38,78,23,78,78,7,78,3,38,39,25,25,25,7,78,78,38,78,25,38,78,39,3,25,38,78,3,78,39,3,7,8,38,3,38,39
7,38,7,25,7,39,38,23,3,23,39,7,25,38,78,25,8,3,38,38,3,25,78,7,23,38,23,39,38,25,25,25,8,38,39,38,38,7,7,3,23,23,39,7,39,23,38,78,39,3,23,78,25,38,25,8,23,8,7,39,23,23,78,39,3,25,39,8,78,23,23,3,23,25,23,39,38,23,8,78,3,25,38,23,25,8,23,38,8,3,39,38,78,8,7,38,3,39,78,25,7,8,7,78,38,25,3,25,3,78,25,78,38,8,39,3,78,25,7,78,39,3,78,39,38,39,3,3
23,23,38,38,25,3,3,78,8,8,78,25,7,3,8,25,38,3,38,8,25,78,3,78,23,3,39,23,39,23,8,3,78,3,3,25,8,38,38,78,38,3,38,8,7,78,39,78,78,25,39,23,25,7,39,7,39,7,25,39,7,38,23,25,7,38,23,38,78,23,78,3,7,7,23,39,38,39,7,25,3,38,23,3,3,3,39,39,7,25,23,25,39,38,7,8,7,78,7,78,7,23,39,38,78,7,23,38,38,25,7,38,78,25,25,38,23,3,8,23,3,78,7,8,23,23,38,8
78,23,25,23,23,7,8,38,78,38,23,8,25,38,39,25,78,38,25,3,7,78,38,3,25,7,8,7,3,3,39,78,25,23,8,23,23,23,25,23,7,39,3,38,39,38,25,3,23,3,25,78,39,7,38,3,7,7,38,7,25,3,38,38,23,3,23,38,39,38,78,39,38,78,23,7,78,39,7,78,39,7,23,7,39,23,78,3,8,7,25,3,8,3,25,39,3,25,7,23,23,8,8,38,3,78,7,25,25,25,23,38,25,25,8,23,23,78,8,3,78,23,25,8,25,3,39,38
3,7,78,78,25,3,8,38,38,7,78,38,8,3,25,8,38,23,23,38,8,78,25,38,8,38,25,3,7,39,38,25,38,25,7,8,38,7,3,78,25,25,8,38,8,78,8,3,25,78,38,8,7,23,7,39,25,23,78,8,7,39,8,7,78,39,3,25,7,78,38,38,3,7,7,78,78,38,39,7,78,23,23,38,38,25,78,38,78,23,39,7,8,39,23,23,78,3,38,8,25,7,39,8,39,38,38,7,78,23,7,78,3,38,78,7,23,23,7,3,25,23,78,3,7,25,39,23
8,39,78,7,78,25,3,25,8,78,25,8,78,7,25,7,39,3,23,78,3,7,23,7,3,23,39,78,8,7,7,38,39,3,3,8,7,25,3,38,78,38,8,8,39,8,25,38,38,3,39,38,23,25,38,25,8,78,8,7,38,3,25,39,3,25,38,38,8,23,3,23,7,39,7,3,25,78,78,23,78,3,78,8,3,3,39,78,7,39,23,8,25,25,3,7,39,23,39,7,8,25,3,78,38,8,38,23,38,7,3,8,25,78,39,23,3,25,39,25,25,25,23,3,7,78,78,8
